folio,clientName,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A10160448,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V.  CCM OFV VILLA DE SANTIAGO",71293559,Facturado,gp@vsys.com,9/4/2018,30659160,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30659161,3,3,165.73,497.19,497.19,,
A10160448,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V.  CCM OFV VILLA DE SANTIAGO",71293559,Facturado,gp@vsys.com,9/4/2018,30659162,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30659163,1,1,51.3,51.3,51.3,,
A07181188,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM OFV CIUDAD OBREGON",71293502,Facturado,gp@vsys.com,10/11/2018,33347213,UNC.CUAD.BS.101,UNR.CUAD.BS.101,33347214,22,21,121.46,2672.12,2550.66,,
A07181188,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM OFV CIUDAD OBREGON",71293502,Facturado,gp@vsys.com,10/11/2018,33347215,UNC.CUAD.BS.103,UNR.CUAD.BS.103,33347216,3,3,149.4,448.2,448.2,,
A07181188,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM OFV CIUDAD OBREGON",71293502,Facturado,gp@vsys.com,10/11/2018,33347225,UNC.CUAD.BS.902,UNR.CUAD.BS.902,33347226,1,1,647.1,647.1,647.1,,
A07181188,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM OFV CIUDAD OBREGON",71293502,Facturado,gp@vsys.com,10/11/2018,33347227,UNC.CUAD.BS.201,UNR.CUAD.BS.201,33347228,1,1,51.3,51.3,51.3,,
A10160154,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. GCM ALVARADO",71356915,Facturado,gp@vsys.com,11/23/2018,30616780,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30616782,9,2,121.13,1090.17,242.26,,
A10160154,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. GCM ALVARADO",71356915,Facturado,gp@vsys.com,11/23/2018,30616784,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30616785,3,3,165.73,497.19,497.19,,
A10160154,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. GCM ALVARADO",71356915,Facturado,gp@vsys.com,11/23/2018,30616786,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30616787,1,1,51.3,51.3,51.3,,
A10160154,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. GCM ALVARADO",71356915,Facturado,gp@vsys.com,11/23/2018,30616788,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30616789,12,5,17.1,205.2,85.5,,
A10160154,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. GCM ALVARADO",71356915,Facturado,gp@vsys.com,11/23/2018,30616798,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30616799,1,1,647.1,647.1,647.1,,
A10160160,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM OFV TIJUANA FLORIDO",71293679,Facturado,gp@vsys.com,11/20/2018,30617207,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30617208,29,4,121.13,3512.77,484.52,,
A10160160,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM OFV TIJUANA FLORIDO",71293679,Facturado,gp@vsys.com,11/20/2018,30617209,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30617210,3,3,165.73,497.19,497.19,,
A10160160,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM OFV TIJUANA FLORIDO",71293679,Facturado,gp@vsys.com,11/20/2018,30617211,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30617212,1,1,51.3,51.3,51.3,,
A10160160,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM OFV TIJUANA FLORIDO",71293679,Facturado,gp@vsys.com,11/20/2018,30617213,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30617214,32,7,17.1,547.2,119.7,,
A10160160,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM OFV TIJUANA FLORIDO",71293679,Facturado,gp@vsys.com,11/20/2018,30617223,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30617224,1,1,647.1,647.1,647.1,,
A07181120,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM ESCARCEGA CAMPECHE",71293745,Facturado,gp@vsys.com,11/26/2018,33333593,UNC.CUAD.BS.101,UNR.CUAD.BS.101,33333594,7,7,121.46,850.22,850.22,,
A07181120,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM ESCARCEGA CAMPECHE",71293745,Facturado,gp@vsys.com,11/26/2018,33333595,UNC.CUAD.BS.103,UNR.CUAD.BS.103,33333596,3,3,149.4,448.2,448.2,,
A07181120,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM ESCARCEGA CAMPECHE",71293745,Facturado,gp@vsys.com,11/26/2018,33333597,UNC.CUAD.BS.201,UNR.CUAD.BS.201,33333598,1,1,51.3,51.3,51.3,,
A07181120,"GRUPO CUAUHTEMOC MOCTEZUMA, S.A. DE
C.V. CCM ESCARCEGA CAMPECHE",71293745,Facturado,gp@vsys.com,11/26/2018,33333607,UNC.CUAD.BS.902,UNR.CUAD.BS.902,33333608,1,1,647.1,647.1,647.1,,
A10181641,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE
C.V. CEDIS_VERACRUZ",71695428,Facturado,gp@vsys.com,7/19/2019,33650211,UNC.CUAD.BS.101,UNR.CUAD.BS.101,33650212,72,72,121.46,8745.12,8745.12,,
A10181641,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE
C.V. CEDIS_VERACRUZ",71695428,Facturado,gp@vsys.com,7/19/2019,33650213,UNC.CUAD.BS.103,UNR.CUAD.BS.103,33650214,3,3,149.4,448.2,448.2,,
A10181641,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE
C.V. CEDIS_VERACRUZ",71695428,Facturado,gp@vsys.com,7/19/2019,33650215,UNC.CUAD.BS.201,UNR.CUAD.BS.201,33650216,1,1,51.3,51.3,51.3,,
A10181641,"GRUPO CUAUHTEMOC MOCTEZUMA S.A. DE
C.V. CEDIS_VERACRUZ",71695428,Facturado,gp@vsys.com,7/19/2019,33650225,UNC.CUAD.BS.902,UNR.CUAD.BS.902,33650226,1,1,647.1,647.1,647.1,,
A09160219,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA OK,71593991,Facturado,gp@vsys.com,1/13/2017,30568866,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30568867,120,120,121.13,14535.6,14535.6,,
A09160219,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA OK,71593991,Facturado,gp@vsys.com,1/13/2017,30568868,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30568869,3,3,199.85,599.55,599.55,,
A09160219,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA OK,71593991,Facturado,gp@vsys.com,1/13/2017,30568870,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30568871,1,1,51.3,51.3,51.3,,
A09160219,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA OK,71593991,Facturado,gp@vsys.com,1/13/2017,30568872,UNC.CUAD.BS.202,UNR.CUAD.BS.202,30568873,1,1,522,522,522,,
A09160217,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA OK,71593991,Facturado,gp@vsys.com,1/13/2017,30568949,UNC.CUAD.BS.205.1,UNR.CUAD.BS.205.1,30568950,3,3,16.2,48.6,48.6,,
A09160217,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA OK,71593991,Facturado,gp@vsys.com,1/13/2017,30568951,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30568952,123,123,17.1,2103.3,2103.3,,
A09160217,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA OK,71593991,Facturado,gp@vsys.com,1/13/2017,30568966,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30568967,1,1,647.1,647.1,647.1,,
A11160644,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_TESORERIA,71594189,Facturado,gp@vsys.com,1/13/2017,30745309,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30745310,3,3,165.73,497.19,497.19,,
A12160296,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_TESORERIA,71594189,Facturado,gp@vsys.com,1/13/2017,30819324,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30819325,37,37,121.13,4481.81,4481.81,,
A12160296,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_TESORERIA,71594189,Facturado,gp@vsys.com,1/13/2017,30819326,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30819327,40,40,17.1,684,684,,
A11160645,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_VEHICULOS,71594194,Facturado,gp@vsys.com,1/13/2017,30745311,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30745312,3,3,165.73,497.19,497.19,,
A12160297,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_VEHICULOS,71594194,Facturado,gp@vsys.com,1/13/2017,30819370,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30819371,9,9,121.13,1090.17,1090.17,,
A12160297,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_VEHICULOS,71594194,Facturado,gp@vsys.com,1/13/2017,30819372,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30819373,12,12,17.1,205.2,205.2,,
A04170137,GOBIERNO DEL DISTRITO FEDERAL JOSE MORAN OK,71623923,Facturado,gp@vsys.com,7/12/2017,31257202,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31257203,40,40,121.13,4845.2,4845.2,,
A05172213,"GOBIERNO DEL DISTRITO FEDERAL JOSE MORAN, BASE PLATA",71623923,Facturado,gp@vsys.com,7/12/2017,31557575,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31557576,5,5,199.85,999.25,999.25,,
A04170137,GOBIERNO DEL DISTRITO FEDERAL JOSE MORAN OK,71623923,Facturado,gp@vsys.com,7/12/2017,31257200,UNC.CUAD.BS.902,UNR.CUAD.BS.902,31257201,1,1,647.1,647.1,647.1,,
A04170137,GOBIERNO DEL DISTRITO FEDERAL JOSE MORAN OK,71623923,Facturado,gp@vsys.com,7/12/2017,31257206,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31257207,49,49,17.1,837.9,837.9,,
A06171802,GOBIERNO DEL DISTRITO FEDERAL MONTE ALTAI OK,71639065,Facturado,gp@vsys.com,10/13/2017,31696535,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31696536,19,19,121.13,2301.47,2301.47,,
A06171802,GOBIERNO DEL DISTRITO FEDERAL MONTE ALTAI OK,71639065,Facturado,gp@vsys.com,10/13/2017,31696537,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31696538,3,3,199.85,599.55,599.55,,
A06171802,GOBIERNO DEL DISTRITO FEDERAL MONTE ALTAI OK,71639065,Facturado,gp@vsys.com,10/13/2017,31696539,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31696540,22,22,17.1,376.2,376.2,,
A06171813,GOBIERNO DEL DISTRITO FEDERAL 11 DE ABRIL OK,71628254,Facturado,gp@vsys.com,10/12/2017,31696614,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31696615,37,37,121.13,4481.81,4481.81,,
A06171813,GOBIERNO DEL DISTRITO FEDERAL 11 DE ABRIL OK,71628254,Facturado,gp@vsys.com,10/12/2017,31696616,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31696617,5,5,199.85,999.25,999.25,,
A06171813,GOBIERNO DEL DISTRITO FEDERAL 11 DE ABRIL OK,71628254,Facturado,gp@vsys.com,10/12/2017,31696618,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31696619,42,42,17.1,718.2,718.2,,
A06171806,GOBIERNO DEL DISTRITO FEDERAL ALENCASTRE OK,71639088,Facturado,gp@vsys.com,10/18/2017,31696718,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31696719,19,16,121.13,2301.47,1938.08,,
A06171806,GOBIERNO DEL DISTRITO FEDERAL ALENCASTRE OK,71639088,Facturado,gp@vsys.com,10/18/2017,31696720,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31696721,3,3,199.85,599.55,599.55,,
A06171806,GOBIERNO DEL DISTRITO FEDERAL ALENCASTRE OK,71639088,Facturado,gp@vsys.com,10/18/2017,31696722,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31696723,22,22,17.1,376.2,376.2,,
A12173814,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_DMH_CENTRAL,71593991,Facturado,gp@vsys.com,10/26/2017,32537189,UNC.CUAD.BS.103,UNR.CUAD.BS.103,32537190,2,2,149.4,298.8,298.8,,
A11171180,"JOSE MORAN, BASE PLATA",71623923,Facturado,gp@vsys.com,12/8/2017,32383846,UNC.CUAD.BS.104,UNR.CUAD.BS.104,32383847,18,18,199.85,3597.3,3597.3,,
A11171180,"JOSE MORAN, BASE PLATA",71623923,Facturado,gp@vsys.com,12/8/2017,32383848,UNC.CUAD.BS.901,UNR.CUAD.BS.901,32383849,18,18,17.1,307.8,307.8,,
A11171180,"JOSE MORAN, BASE PLATA",71623923,Facturado,gp@vsys.com,12/8/2017,32383858,UNC.CUAD.BS.902,UNR.CUAD.BS.902,32383859,1,1,647.1,647.1,647.1,,
A02191283,PARQUE LIRA_DMH_CENTRAL,71593991,Facturado,gp@vsys.com,2/25/2019,34297266,UNC.CUAD.BS.901,UNR.CUAD.BS.901,34297267,3,3,17.1,51.3,51.3,,
A02191283,PARQUE LIRA_DMH_CENTRAL,71593991,Facturado,gp@vsys.com,2/25/2019,34297268,UNC.CUAD.BS.101,UNR.CUAD.BS.101,34297269,3,3,121.46,364.38,364.38,,
A10192067,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_DMH_CENTRAL,71593991,Facturado,gp@vsys.com,11/13/2019,36654105,UNC.CUAD.BS.102,UNR.CUAD.BS.102,36654106,17,17,130.06,2211.02,2211.02,,
A10192067,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_DMH_CENTRAL,71593991,Facturado,gp@vsys.com,11/13/2019,36654107,UNC.CUAD.BS.104,UNR.CUAD.BS.104,36654108,4,4,167.67,670.68,670.68,,
A10192067,GOBIERNO DEL DISTRITO FEDERAL PARQUE LIRA_DMH_CENTRAL,71593991,Facturado,gp@vsys.com,11/13/2019,36654132,UNC.CUAD.BS.901,UNR.CUAD.BS.901,36654133,21,21,17.1,359.1,359.1,,
A02170013,GOBIERNO DEL ESTADO DE MICHOACAN LA HUERTA,71578658,Facturado,gp@vsys.com,8/2/2017,31059540,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31059541,52,44,121.13,6298.76,5329.72,,
A02170013,GOBIERNO DEL ESTADO DE MICHOACAN LA HUERTA,71578658,Facturado,gp@vsys.com,8/2/2017,31059542,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31059543,27,27,100.85,2722.95,2722.95,,
A02170013,GOBIERNO DEL ESTADO DE MICHOACAN LA HUERTA,71578658,Facturado,gp@vsys.com,8/2/2017,31059548,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31059549,79,71,17.1,1350.9,1214.1,,
A02170013,GOBIERNO DEL ESTADO DE MICHOACAN LA HUERTA,71578658,Facturado,gp@vsys.com,8/2/2017,31059562,UNC.CUAD.BS.902,UNR.CUAD.BS.902,31059563,1,1,647.1,647.1,647.1,,
A05193486,GOBIERNO DEL ESTADO DE MICHOACAN COBAEM,71661994,Facturado,gp@vsys.com,9/17/2019,35610670,UNC.CUAD60.BS.102,UNR.CUAD60.BS.102,35610671,20,20,179.32,3586.4,3586.4,,
A05193486,GOBIERNO DEL ESTADO DE MICHOACAN COBAEM,71661994,Facturado,gp@vsys.com,9/17/2019,35610672,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,35610673,1,1,41.95,41.95,41.95,,
A05193486,GOBIERNO DEL ESTADO DE MICHOACAN COBAEM,71661994,Facturado,gp@vsys.com,9/17/2019,35610674,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,35610675,20,20,12,240,240,,
A05193486,GOBIERNO DEL ESTADO DE MICHOACAN COBAEM,71661994,Facturado,gp@vsys.com,9/17/2019,35610684,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,35610685,1,1,455,455,455,,
A05193487,GOBIERNO DEL ESTADO DE MICHOACAN CENTRO DE JUSTICIA INTEGRAL PARA LAS MUJERES,71741644,Facturado,gp@vsys.com,9/13/2019,35610730,UNC.CUAD60.BS.102,UNR.CUAD60.BS.102,35610731,20,20,179.32,3586.4,3586.4,,
A05193487,GOBIERNO DEL ESTADO DE MICHOACAN CENTRO DE JUSTICIA INTEGRAL PARA LAS MUJERES,71741644,Facturado,gp@vsys.com,9/13/2019,35610732,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,35610733,1,1,41.95,41.95,41.95,,
A05193487,GOBIERNO DEL ESTADO DE MICHOACAN CENTRO DE JUSTICIA INTEGRAL PARA LAS MUJERES,71741644,Facturado,gp@vsys.com,9/13/2019,35610734,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,35610735,20,20,12,240,240,,
A05193487,GOBIERNO DEL ESTADO DE MICHOACAN CENTRO DE JUSTICIA INTEGRAL PARA LAS MUJERES,71741644,Facturado,gp@vsys.com,9/13/2019,35610744,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,35610745,1,1,455,455,455,,
A07170198,"GLOBAL FES CARGO, S.A. DE C.V.FES CARGO - CD MEXICO - INSURGENTES SUR",71639354,Facturado,gp@vsys.com,8/28/2017,31733231,UNC.CUAD60.BS.102,UNR.CUAD60.BS.102,31733232,26,21,179.32,4662.32,3765.72,,
A07170198,"GLOBAL FES CARGO, S.A. DE C.V.FES CARGO - CD MEXICO - INSURGENTES SUR",71639354,Facturado,gp@vsys.com,8/28/2017,31733233,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,31733234,6,5,223.45,1340.7,1117.25,,
A07170198,"GLOBAL FES CARGO, S.A. DE C.V.FES CARGO - CD MEXICO - INSURGENTES SUR",71639354,Facturado,gp@vsys.com,8/28/2017,31733235,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,31733236,1,1,41.95,41.95,41.95,,
A07170198,"GLOBAL FES CARGO, S.A. DE C.V.FES CARGO - CD MEXICO - INSURGENTES SUR",71639354,Facturado,gp@vsys.com,8/28/2017,31733237,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31733238,32,26,12,384,312,,
A07170198,"GLOBAL FES CARGO, S.A. DE C.V.FES CARGO - CD MEXICO - INSURGENTES SUR",71639354,Facturado,gp@vsys.com,8/28/2017,31733244,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,31733245,1,1,455,455,455,,
 A08170673 ," GRUPO VALE EURO RSCG, S.A. DE C.V. HAVAS WW CARSO",71644293,Facturado,gp@vsys.com,8/29/2017,31936098,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31936099,257,257,174.43,44828.51,44828.51,,
 A08170673 ," GRUPO VALE EURO RSCG, S.A. DE C.V. HAVAS WW CARSO",71644293,Facturado,gp@vsys.com,8/29/2017,31936100,UNC.CUAD60.BS.103,UNR.CUAD60.BS.103,31936101,41,24,190.33,7803.53,4567.92,,
 A08170673 ," GRUPO VALE EURO RSCG, S.A. DE C.V. HAVAS WW CARSO",71644293,Facturado,gp@vsys.com,8/29/2017,31936102,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,31936103,2,1,223.45,446.9,223.45,,
 A08170673 ," GRUPO VALE EURO RSCG, S.A. DE C.V. HAVAS WW CARSO",71644293,Facturado,gp@vsys.com,8/29/2017,31936104,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,31936105,1,1,41.95,41.95,41.95,,
 A08170673 ," GRUPO VALE EURO RSCG, S.A. DE C.V. HAVAS WW CARSO",71644293,Facturado,gp@vsys.com,8/29/2017,31936108,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31936109,300,282,12,3600,3384,,
 A08170673 ," GRUPO VALE EURO RSCG, S.A. DE C.V. HAVAS WW CARSO",71644293,Facturado,gp@vsys.com,8/29/2017,31936110,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,31936111,1,1,455,455,455,,
A05160016,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO PERMANENTE SAN FRANCISCO DEL RINCON DIC2015,71497334,Facturado,gp@vsys.com,9/9/2016,30192955,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192956,5,5,121.13,605.65,605.65,,
A05160016,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO PERMANENTE SAN FRANCISCO DEL RINCON DIC2015,71497334,Facturado,gp@vsys.com,9/9/2016,30192957,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192958,5,5,17.1,85.5,85.5,,
A05160016,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO PERMANENTE SAN FRANCISCO DEL RINCON DIC2015,71497334,Facturado,gp@vsys.com,9/9/2016,30192969,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192970,1,1,647.1,647.1,647.1,,
A05160013 ,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO PERMANENTE VALLE DE SANTIAGO 2015,71468694,Facturado,gp@vsys.com,9/8/2016,30192816,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192817,5,5,121.13,605.65,605.65,,
A05160013 ,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO PERMANENTE VALLE DE SANTIAGO 2015,71468694,Facturado,gp@vsys.com,9/8/2016,30192818,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192819,5,5,17.1,85.5,85.5,,
A05160013 ,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO PERMANENTE VALLE DE SANTIAGO 2015,71468694,Facturado,gp@vsys.com,9/8/2016,30192830,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192831,1,1,647.1,647.1,647.1,,
A04160481,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO IEEG GTO SALAMANCA GTO,71290046,Facturado,gp@vsys.com,9/7/2016,30181875,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181876,5,5,121.13,605.65,605.65,,
A04160481,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO IEEG GTO SALAMANCA GTO,71290046,Facturado,gp@vsys.com,9/7/2016,30181877,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181878,5,5,17.1,85.5,85.5,,
A04160481,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO IEEG GTO SALAMANCA GTO,71290046,Facturado,gp@vsys.com,9/7/2016,30181889,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30181890,1,1,647.1,647.1,647.1,,
A05160007,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  IRAPUATO PASEO DE LAS FRESAS,71453493,Facturado,gp@vsys.com,9/6/2016,30192566,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192567,5,5,121.13,605.65,605.65,,
A05160007,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  IRAPUATO PASEO DE LAS FRESAS,71453493,Facturado,gp@vsys.com,9/6/2016,30192568,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192569,5,5,17.1,85.5,85.5,,
A05160007,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  IRAPUATO PASEO DE LAS FRESAS,71453493,Facturado,gp@vsys.com,9/6/2016,30192580,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192581,1,1,647.1,647.1,647.1,,
A04160484,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  EEG GTO ACAMBARO DR SAMANO 93,70101736,Facturado,gp@vsys.com,9/5/2016,30181776,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181777,5,5,121.13,605.65,605.65,,
A04160484,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  EEG GTO ACAMBARO DR SAMANO 93,70101736,Facturado,gp@vsys.com,9/5/2016,30181778,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181779,5,5,17.1,85.5,85.5,,
A04160484,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  EEG GTO ACAMBARO DR SAMANO 93,70101736,Facturado,gp@vsys.com,9/5/2016,30181790,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30181791,1,1,647.1,647.1,647.1,,
A04160482, INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  IEEG DOLORES HGO HEROES,71244532,Facturado,gp@vsys.com,8/31/2016,30181844,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181845,5,5,121.13,605.65,605.65,,
A04160482, INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  IEEG DOLORES HGO HEROES,71244532,Facturado,gp@vsys.com,8/31/2016,30181856,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30181857,1,1,647.1,647.1,647.1,,
A04160482, INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  IEEG DOLORES HGO HEROES,71244532,Facturado,gp@vsys.com,8/31/2016,30181870,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181871,5,5,17.1,85.5,85.5,,
A05160009,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  PERMANENTE APASEO EL GRANDE,71460703,Facturado,gp@vsys.com,8/30/2016,30192758,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192759,5,5,121.13,605.65,605.65,,
A05160009,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  PERMANENTE APASEO EL GRANDE,71460703,Facturado,gp@vsys.com,8/30/2016,30192760,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192761,5,5,17.1,85.5,85.5,,
A05160009,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  PERMANENTE APASEO EL GRANDE,71460703,Facturado,gp@vsys.com,8/30/2016,30192772,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192773,1,1,647.1,647.1,647.1,,
A05160014,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  PERMANENTE PENJAMO 112015,71469088,Facturado,gp@vsys.com,8/29/2016,30192844,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192845,5,5,121.13,605.65,605.65,,
A05160014,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  PERMANENTE PENJAMO 112015,71469088,Facturado,gp@vsys.com,8/29/2016,30192846,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192847,5,5,17.1,85.5,85.5,,
A05160014,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  PERMANENTE PENJAMO 112015,71469088,Facturado,gp@vsys.com,8/29/2016,30192858,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192859,1,1,647.1,647.1,647.1,,
A04160485,INSTITUTO ELECTORAL DEL ESTADO DE GUANAJUATO  IEEG GTO PUENTECILLAS CORP,70101735,Facturado,gp@vsys.com,9/9/2016,30181605,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181606,77,77,121.13,9327.01,9327.01,,
