folio,clientName,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A10201402,"SANOH INDUSTRIAL DE MEXICO, S.A. DE C.V. SANOH CASTRO DEL RIO II",71810753,Facturado,gp@vsys.com,11/11/2020,38373355,UNC.CUAD.AV60.903,UNR.CUAD.AV60.903,38373356,1,1,455,455,455,,
A11200359,PRODUCTOS AVICOLAS EL CALVARIO OFICINAS PRINCIPALES,71360688,Facturado,gp@vsys.com,12/9/2020,38501289,UNC.CUAD.AV.901A,UNR.CUAD.AV.901A,38501315,25,25,125.88,3147,3147,,
A11200359,PRODUCTOS AVICOLAS EL CALVARIO OFICINAS PRINCIPALES,71360688,Facturado,gp@vsys.com,12/9/2020,38501316,UNC.CUAD.AV.902A,UNR.CUAD.AV.902A,38501343,26,21,159.77,4154.02,3355.17,,
A11200359,PRODUCTOS AVICOLAS EL CALVARIO OFICINAS PRINCIPALES,71360688,Facturado,gp@vsys.com,12/9/2020,38501350,UNC.CUAD.AV.903,UNR.CUAD.AV.903,38501351,1,1,455,455,455,,
A05200281,"SERVICIOS DE COBRANZA, RECUPERACION Y
SEGUIMIENTO SA DE CV CORPORATIVO BOTURINI",71627019,Facturado,gp@vsys.com,12/3/2020,37429752,UNC.CUAD.AV.903,UNR.CUAD.AV.903,37429753,1,1,455,455,455,,
A07200877,"SERVICIOS DE COBRANZA, RECUPERACION Y
SEGUIMIENTO SA DE CV CORPORATIVO BOTURINI",71627019,Facturado,gp@vsys.com,12/3/2020,37844870,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,37845032,161,161,159.77,25722.97,25722.97,,
A07200880,"SERVICIOS DE COBRANZA, RECUPERACION Y
SEGUIMIENTO SA DE CV OFICINA TIJUANA",71624250,Facturado,gp@vsys.com,12/3/2020,37845171,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,37845187,15,15,159.77,2396.55,2396.55,,
A05200275,"SERVICIOS DE COBRANZA, RECUPERACION Y
SEGUIMIENTO SA DE CV SECORSE GUADALAJARA",71830475,Facturado,gp@vsys.com,12/3/2020,37429730,UNC.CUAD.AV.903,UNR.CUAD.AV.903,37429731,1,1,455,455,455,,
A10201100,"SERVICIOS DE COBRANZA, RECUPERACION Y
SEGUIMIENTO SA DE CV SECORSE GUADALAJARA",71830475,Facturado,gp@vsys.com,12/3/2020,38368996,UNC.CUAD.AV.902,UNR.CUAD.AV.902,38369024,27,27,198.02,5346.54,5346.54,,
A07200879,"SERVICIOS DE COBRANZA, RECUPERACION Y
SEGUIMIENTO SA DE CV SECORSE MONTERREY ",71847357,Facturado,gp@vsys.com,12/3/2020,37845143,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,37845166,22,22,159.77,3514.94,3514.94,,
A05200279,"SERVICIOS DE COBRANZA, RECUPERACION Y
SEGUIMIENTO SA DE CV SECORSE SANTA FE",71796074,Facturado,gp@vsys.com,12/3/2020,37430482,UNC.CUAD.AV.903,UNR.CUAD.AV.903,37430483,1,1,455,455,455,,
A07200878,"SERVICIOS DE COBRANZA, RECUPERACION Y
SEGUIMIENTO SA DE CV SECORSE SANTA FE",71796074,Facturado,gp@vsys.com,12/3/2020,37845099,UNC.CUAD.AV.902B,UNR.CUAD.AV.902B,37845113,13,13,159.77,2077.01,2077.01,,
